id,pre_brand,cur_brand,zone,edu,children,date,pro,cur_brand2,pre_brand2,zone2,edu2,pro2,enroll_type2,enroll_age,age_period,open_rate,ctr,or_all,ctr_all,or01,ctr01,redem_rate,redem_rate1
1.00001E+12,13,12,1,2,1,11/30/2020,11,MJN,MJN Solutions,MJN,Elementary School,Alberta,Self Enrolled,-44,Stage 0,0,0,0.07,0.03,0.16,0.04,0,
1.00001E+12,22,32,1,3,2,5/31/2020,11,Abbott,Nestle Stage 2,MJN,High School,Alberta,CoReg,-193,Stage 0,,,0.09,0,0.11,0,0,
1.00001E+12,21,22,1,2,2,5/31/2020,19,Nestle,Nestle Stage 1,MJN,Elementary School,Ontario,Self Enrolled,-12,Stage 0,,,0.02,0,0.06,0,0.333333333,
1.00001E+12,12,12,1,2,2,2/28/2021,19,MJN,MJN Stage2,MJN,Elementary School,Ontario,Self Enrolled,-1409,Stage 0,1,0.5,0.19,0.04,0.24,0.03,0.4,0.25
1.00001E+12,11,12,1,2,3,8/31/2020,13,MJN,MJN Stage1,MJN,Elementary School,Manitoba,Self Enrolled,-95,Stage 0,,,0.12,0.1,0,0,0,
1.00001E+12,32,52,1,2,2,8/31/2020,19,Parent's Choice,Abbott Stage2,MJN,Elementary School,Ontario,Self Enrolled,-2138,Stage 0,,,0.2,0,0.2,0,0,
1.00001E+12,21,22,1,1,2,8/31/2020,16,Nestle,Nestle Stage 1,MJN,Elementary School,Nova Scotia,Self Enrolled,10,Stage 1,,,0.05,0,0.11,0,0,0
1.00001E+12,32,22,3,3,2,11/30/2020,19,Nestle,Abbott Stage2,Others,High School,Ontario,Self Enrolled,-41,Stage 0,,,0.18,0.03,0.15,0,0,
1.00001E+12,41,22,2,2, ,2/29/2020,21,Nestle,Kirkland Stage 1,Others,Elementary School,Quebec,Self Enrolled,43,Stage 1,,,0,0,,,1,
1.00001E+12,21,22,1,2,2,5/31/2020,19,Nestle,Nestle Stage 1,MJN,Elementary School,Ontario,CoReg,-77,Stage 0,,,,,,,,
1.00001E+12,22,22,1,1,1,11/30/2020,12,Nestle,Nestle Stage 2,MJN,Elementary School,British Columbia,CoReg,-8,Stage 0,,,0.08,0,,,0,
1.00001E+12,51,52,1,2,2,5/31/2020,19,Parent's Choice,Parent's Choice Stage 1,MJN,Elementary School,Ontario,Self Enrolled,-122,Stage 0,,,0.11,0.04,0.08,0,0.5,
1.00001E+12,11,12,1,2,2,5/31/2020,19,MJN,MJN Stage1,MJN,Elementary School,Ontario,Self Enrolled,-890,Stage 0,,,0,0,0,0,,
1.00001E+12,11,12,3,2,2,2/29/2020,14,MJN,MJN Stage1,Others,Elementary School,New Brunswick,Self Enrolled,-245,Stage 0,,,0.25,0.25,,,0,
1.00001E+12,11,12,1,3,2,11/30/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,-139,Stage 0,,,0.02,0,,,,
1.00001E+12,21,22,3,3,3,5/31/2020,19,Nestle,Nestle Stage 1,Others,High School,Ontario,CoReg,-205,Stage 0,0,0,0.09,0,0.1,0,0,
1.00001E+12,41,12,1,3,2,5/31/2020,12,MJN,Kirkland Stage 1,MJN,High School,British Columbia,Self Enrolled,-61,Stage 0,,,0,0,,,,
1.00001E+12,12,22,1,3,1,8/31/2020,19,Nestle,MJN Stage2,MJN,High School,Ontario,Self Enrolled,15,Stage 1,,,0.04,0,,,0,
1.00001E+12,21,22,3,1,2,5/31/2020,21,Nestle,Nestle Stage 1,Others,Elementary School,Quebec,Self Enrolled,-197,Stage 0,,,0,0,0,0,0,0
1.00002E+12,31,32,3,3,2,8/31/2020,21,Abbott,Abbott Stage1,Others,High School,Quebec,Self Enrolled,-222,Stage 0,,,0.17,0,0.14,0,0,
1.00002E+12,11,12,1,2,2,5/31/2020,19,MJN,MJN Stage1,MJN,Elementary School,Ontario,Self Enrolled,39,Stage 1,,,0,0,,,,
1.00002E+12,11,22,1,3, ,5/31/2020,12,Nestle,MJN Stage1,MJN,High School,British Columbia,Self Enrolled,-171,Stage 0,,,0.33,0,0.25,0,1,
1.00002E+12,21,22,1,2,1,5/31/2020,19,Nestle,Nestle Stage 1,MJN,Elementary School,Ontario,Self Enrolled,-237,Stage 0,,,0,0,,,,
1.00002E+12,11,12,1,1,3,2/28/2021,19,MJN,MJN Stage1,MJN,Elementary School,Ontario,Self Enrolled,1,Stage 1,1,0,0.23,0.04,0.28,0,0.666666667,0.75
1.00002E+12,11,12,4,3,2,11/30/2020,21,MJN,MJN Stage1,Others,High School,Quebec,Self Enrolled,-888,Stage 0,0,0,0.64,0.12,0.88,0.38,0.8,0.75
1.00002E+12,31,32,1,2,2,11/30/2020,19,Abbott,Abbott Stage1,MJN,Elementary School,Ontario,Self Enrolled,62,Stage 1,,,0,0,,,0,
1.00002E+12,32,12,2,2,1,11/30/2020,21,MJN,Abbott Stage2,Others,Elementary School,Quebec,Self Enrolled,-1625,Stage 0,,,0.23,0.18,,,1,
1.00002E+12,51,52,3,1,3,5/31/2020,19,Parent's Choice,Parent's Choice Stage 1,Others,Elementary School,Ontario,Self Enrolled,-8,Stage 0,,,0,0,,,,
1.00002E+12,11,32,1,3, ,2/28/2021,12,Abbott,MJN Stage1,MJN,High School,British Columbia,Self Enrolled,-160,Stage 0,0,0,0.12,0.02,0.13,0.06,0.5,0
1.00002E+12,11,12,1,2,2,2/29/2020,11,MJN,MJN Stage1,MJN,Elementary School,Alberta,Self Enrolled,91,Stage 1,,,1,0,,,,
1.00002E+12,31,12,1,3,2,5/31/2020,16,MJN,Abbott Stage1,MJN,High School,Nova Scotia,Self Enrolled,32,Stage 1,,,0.5,0,,,,
1.00002E+12,12,12,1,2,1,2/29/2020,15,MJN,MJN Stage2,MJN,Elementary School,Newfoundland & Labrador,Self Enrolled,-379,Stage 0,,,0.5,0,,,,
1.00002E+12,21,22,2,2,2,11/30/2020,21,Nestle,Nestle Stage 1,Others,Elementary School,Quebec,Self Enrolled,-69,Stage 0,,,0,0,,,,
1.00002E+12,51,52,1,1,3,11/30/2020,19,Parent's Choice,Parent's Choice Stage 1,MJN,Elementary School,Ontario,Self Enrolled,-196,Stage 0,,,0.02,0,,,,
1.00002E+12,33,32,9,3,2,8/31/2020,19,Abbott,Abbott Solutions,Others,High School,Ontario,Self Enrolled,-216,Stage 0,,,0.17,0,,,0,
1.00002E+12,21,32,1,3,2,8/31/2020,19,Abbott,Nestle Stage 1,MJN,High School,Ontario,Self Enrolled,102,Stage 1,,,0.67,0,1,0,0,
1.00002E+12,11,12,1,3,2,8/31/2020,16,MJN,MJN Stage1,MJN,High School,Nova Scotia,Self Enrolled,35,Stage 1,,,0.71,0.07,0.93,0.2,0.2,0
1.00003E+12,21,22,3,3,3,8/31/2020,19,Nestle,Nestle Stage 1,Others,High School,Ontario,Self Enrolled,-184,Stage 0,,,0.02,0,0,0,0,
1.00004E+12,31,32,1,3,1,8/31/2020,12,Abbott,Abbott Stage1,MJN,High School,British Columbia,Self Enrolled,-697,Stage 0,,,0.6,0.2,,,,
1.00004E+12,31,32,3,2,1,5/31/2020,19,Abbott,Abbott Stage1,Others,Elementary School,Ontario,Self Enrolled,-24,Stage 0,,,0,0,,,,
1.00004E+12,11,32,1,3,2,2/29/2020,19,Abbott,MJN Stage1,MJN,High School,Ontario,Self Enrolled,56,Stage 1,,,0,0,,,,
1.00004E+12,11,12,1,3,2,11/30/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,-221,Stage 0,,,0.29,0,,,,
1.00004E+12,13,32,1,2,2,11/30/2020,12,Abbott,MJN Solutions,MJN,Elementary School,British Columbia,Self Enrolled,-111,Stage 0,0,0,0.06,0,0.15,0,0,
1.00004E+12,11,12,1,3,2,8/31/2020,18,MJN,MJN Stage1,MJN,High School,Northwest Territories,Self Enrolled,-42,Stage 0,0,0,0.11,0.02,0.18,0,,
1.00004E+12,11,12,9,3, ,5/31/2020,19,MJN,MJN Stage1,Others,High School,Ontario,Self Enrolled,-158,Stage 0,,,0.04,0,,,,
1.00004E+12,41,12,1,2,2,11/30/2020,19,MJN,Kirkland Stage 1,MJN,Elementary School,Ontario,Self Enrolled,70,Stage 1,,,0.61,0.03,0.57,0.05,1,1
1.00004E+12,11,22,1,2,2,11/30/2020,18,Nestle,MJN Stage1,MJN,Elementary School,Northwest Territories,Self Enrolled,-1369,Stage 0,,,0,0,,,,
1.00004E+12,31,32,3,2,1,5/31/2020,19,Abbott,Abbott Stage1,Others,Elementary School,Ontario,Self Enrolled,-214,Stage 0,,,0,0,,,0,
1.00004E+12,31,22,3,2,2,2/28/2021,21,Nestle,Abbott Stage1,Others,Elementary School,Quebec,Self Enrolled,-133,Stage 0,,,0.65,0.02,0.75,0,0,0
1.00004E+12,11,32,1,2,1,5/31/2020,19,Abbott,MJN Stage1,MJN,Elementary School,Ontario,Self Enrolled,-244,Stage 0,,,0,0,,,,
1.00004E+12,22,22, ,3,2,8/31/2020,19,Nestle,Nestle Stage 2,Others,High School,Ontario,Self Enrolled,84,Stage 1,,,0,0,,,,
1.00004E+12,13,12,1,1,2,5/31/2020,16,MJN,MJN Solutions,MJN,Elementary School,Nova Scotia,Self Enrolled,-94,Stage 0,,,0,0.03,,,,
1.00004E+12,35,12,1,1,3,5/31/2020,12,MJN,Abbott Specialty,MJN,Elementary School,British Columbia,Self Enrolled,26,Stage 1,0,0,0.14,0,0.18,0,1,
1.00004E+12,31,32,1,3,1,5/31/2020,19,Abbott,Abbott Stage1,MJN,High School,Ontario,Self Enrolled,-240,Stage 0,,,0.67,0.33,,,,
1.00004E+12,13,12,3,3,1,5/31/2020,19,MJN,MJN Solutions,Others,High School,Ontario,Self Enrolled,91,Stage 1,1,1,0.77,0.15,1,0.22,,
1.00004E+12,13,12,1,2,1,2/29/2020,19,MJN,MJN Solutions,MJN,Elementary School,Ontario,Self Enrolled,-196,Stage 0,,,0,0,,,,
1.00004E+12,33,32,1,3,2,2/28/2021,13,Abbott,Abbott Solutions,MJN,High School,Manitoba,Self Enrolled,-57,Stage 0,0,0,0,0,0,0,0,
1.00004E+12,11,62,1,2,3,5/31/2020,13,President's Choice,MJN Stage1,MJN,Elementary School,Manitoba,Self Enrolled,69,Stage 1,,,0.06,0,,,0,
1.00004E+12,33,32,3,3, ,8/31/2020,19,Abbott,Abbott Solutions,Others,High School,Ontario,Self Enrolled,-48,Stage 0,,,0,0,0,0,0,
1.00004E+12,51,52,4,1,3,11/30/2020,21,Parent's Choice,Parent's Choice Stage 1,Others,Elementary School,Quebec,Self Enrolled,64,Stage 1,0,0,0.36,0.02,0.55,0.03,0,0
1.00004E+12,33,32,3,3,2,11/30/2020,21,Abbott,Abbott Solutions,Others,High School,Quebec,Self Enrolled,86,Stage 1,0,0,0.03,0,0.07,0,0,0
1.00004E+12,21,22, ,3,3,8/31/2020,19,Nestle,Nestle Stage 1,Others,High School,Ontario,CoReg,176,Stage 1,,,0.11,0,0,0,0,
1.00004E+12,11,12,4,3, ,5/31/2020,21,MJN,MJN Stage1,Others,High School,Quebec,Self Enrolled,206,Stage 2,,,0.11,0.06,,,,
1.00004E+12,11,12,1,3,2,8/31/2020,13,MJN,MJN Stage1,MJN,High School,Manitoba,Self Enrolled,-50,Stage 0,,,0.31,0.03,,,0.5,
1.00004E+12,31,32,3,2,2,2/29/2020,22,Abbott,Abbott Stage1,Others,Elementary School,Saskatchewan,Self Enrolled,-1397,Stage 0,,,0.29,0,,,,
1.00004E+12,21,22,1,3,2,8/31/2020,19,Nestle,Nestle Stage 1,MJN,High School,Ontario,Self Enrolled,53,Stage 1,0,0,0,0,0,0,1,
1.00004E+12,13,12,1,3,1,2/29/2020,19,MJN,MJN Solutions,MJN,High School,Ontario,Self Enrolled,-227,Stage 0,,,0,0,,,,
1.00004E+12,41,12,3,3,2,11/30/2020,19,MJN,Kirkland Stage 1,Others,High School,Ontario,CoReg,-67,Stage 0,,,0.25,0.25,,,,
1.00004E+12,51,52,1,2,3,2/29/2020,19,Parent's Choice,Parent's Choice Stage 1,MJN,Elementary School,Ontario,Self Enrolled,-241,Stage 0,,,0,0,,,,
1.00004E+12,13,12,3,3, ,5/31/2020,19,MJN,MJN Solutions,Others,High School,Ontario,Self Enrolled,-255,Stage 0,,,0.05,0,,,,
1.00004E+12,61,62,1,1,1,2/29/2020,19,President's Choice,President's Choice Stage 2,MJN,Elementary School,Ontario,Self Enrolled,-156,Stage 0,,,0,0,,,,
1.00004E+12,11,12,1,2,1,2/29/2020,16,MJN,MJN Stage1,MJN,Elementary School,Nova Scotia,Self Enrolled,-151,Stage 0,,,0,0,,,,
1.00004E+12,22,32,3,2,1,5/31/2020,19,Abbott,Nestle Stage 2,Others,Elementary School,Ontario,Self Enrolled,-177,Stage 0,,,0,0,,,,
1.00004E+12,21,12,1,2,1,5/31/2020,12,MJN,Nestle Stage 1,MJN,Elementary School,British Columbia,Self Enrolled,-201,Stage 0,,,0.06,0,,,,
1.00004E+12,21,22,1,1,1,2/29/2020,13,Nestle,Nestle Stage 1,MJN,Elementary School,Manitoba,Self Enrolled,-247,Stage 0,,,0,0,,,,
1.00004E+12,41,32,1,3,1,2/29/2020,19,Abbott,Kirkland Stage 1,MJN,High School,Ontario,Self Enrolled,-146,Stage 0,,,0,0,,,,
1.00004E+12,13,12,1,3,1,5/31/2020,16,MJN,MJN Solutions,MJN,High School,Nova Scotia,Self Enrolled,11,Stage 1,,,0,0,,,0,
1.00004E+12,31,32,1,3,2,11/30/2020,11,Abbott,Abbott Stage1,MJN,High School,Alberta,Self Enrolled,-217,Stage 0,,,0.03,0,0.2,0,0,
1.00004E+12,21,22,3,2,1,5/31/2020,19,Nestle,Nestle Stage 1,Others,Elementary School,Ontario,Self Enrolled,-229,Stage 0,,,0,0,,,,
1.00004E+12,11,32,1,1,2,2/29/2020,15,Abbott,MJN Stage1,MJN,Elementary School,Newfoundland & Labrador,Self Enrolled,-111,Stage 0,,,0,0,,,,
1.00004E+12,61,62,3,3,2,11/30/2020,19,President's Choice,President's Choice Stage 2,Others,High School,Ontario,Self Enrolled,8,Stage 1,,,0.07,0.01,0,0,1,
1.00004E+12,11,12,1,3,1,5/31/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,-194,Stage 0,,,0,0,,,,
1.00004E+12,31,32,1,3,1,11/30/2020,13,Abbott,Abbott Stage1,MJN,High School,Manitoba,Self Enrolled,-155,Stage 0,0,0,0.12,0.02,0.13,0.03,0.8,1
1.00004E+12,32,32,1,3,3,2/29/2020,11,Abbott,Abbott Stage2,MJN,High School,Alberta,Self Enrolled,-31,Stage 0,,,0,0,,,,
1.00004E+12,31,32,1,3,1,5/31/2020,19,Abbott,Abbott Stage1,MJN,High School,Ontario,Self Enrolled,-177,Stage 0,,,0.5,0,,,,
1.00004E+12,11,12,1,2,3,5/31/2020,19,MJN,MJN Stage1,MJN,Elementary School,Ontario,Self Enrolled,-160,Stage 0,,,0.18,0.09,,,,
1.00004E+12,21,22,1,3,1,5/31/2020,12,Nestle,Nestle Stage 1,MJN,High School,British Columbia,Self Enrolled,-174,Stage 0,,,0.75,0,,,,
1.00004E+12,21,22,1,1,1,2/29/2020,11,Nestle,Nestle Stage 1,MJN,Elementary School,Alberta,Self Enrolled,423,Stage 3,,,0,0,,,,
1.00004E+12,51,52,2,3,3,5/31/2020,21,Parent's Choice,Parent's Choice Stage 1,Others,High School,Quebec,Self Enrolled,-172,Stage 0,,,0.25,0,,,,
1.00004E+12,52,62,9,3,3,5/31/2020,98,President's Choice,Parent's Choice Stage 2,Others,High School,Others,CoReg,475,Stage 3,,,0.29,0,,,1,
1.00004E+12,33,32,2,3,2,5/31/2020,21,Abbott,Abbott Solutions,Others,High School,Quebec,Self Enrolled,-168,Stage 0,,,0.04,0,,,,
1.00004E+12,11,12,1,3, ,2/29/2020,11,MJN,MJN Stage1,MJN,High School,Alberta,Self Enrolled,-89,Stage 0,,,0.5,0,,,,
1.00004E+12,43,22,1,2,3,11/30/2020,19,Nestle,Kirkland Solutions,MJN,Elementary School,Ontario,Self Enrolled,-240,Stage 0,,,0.01,0,0,0,0,
1.00004E+12,13,12,1,3,1,5/31/2020,19,MJN,MJN Solutions,MJN,High School,Ontario,Self Enrolled,-153,Stage 0,,,0,0,,,,
1.00004E+12,11,12,1,3,1,2/29/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,-226,Stage 0,,,0.17,0,,,,
1.00004E+12,21,52,9,2,1,5/31/2020,13,Parent's Choice,Nestle Stage 1,Others,Elementary School,Manitoba,Self Enrolled,-144,Stage 0,,,0,0,,,,
1.00004E+12,61,62,1,2,1,2/29/2020,12,President's Choice,President's Choice Stage 2,MJN,Elementary School,British Columbia,Self Enrolled,4,Stage 1,0,0,0,0,,,,
1.00004E+12,35,32,1,3,1,2/29/2020,11,Abbott,Abbott Specialty,MJN,High School,Alberta,Self Enrolled,266,Stage 2,,,0,0,,,,
1.00004E+12,61,62,3, ,1,5/31/2020,19,President's Choice,President's Choice Stage 2,Others,Others,Ontario,Self Enrolled,27,Stage 1,,,0,0,,,,
1.00004E+12,31,12,1,3,1,8/31/2020,12,MJN,Abbott Stage1,MJN,High School,British Columbia,Self Enrolled,-553,Stage 0,0,0,0.44,0.14,0.8,0.47,1,
1.00004E+12,31,32,3,2,1,5/31/2020,19,Abbott,Abbott Stage1,Others,Elementary School,Ontario,Self Enrolled,-198,Stage 0,,,0.25,0.25,,,0,
1.00004E+12,21,22,3,2,3,2/29/2020,19,Nestle,Nestle Stage 1,Others,Elementary School,Ontario,Self Enrolled,177,Stage 1,,,0,0,,,,
1.00004E+12,13,12,1,3, ,5/31/2020,12,MJN,MJN Solutions,MJN,High School,British Columbia,CoReg,-198,Stage 0,,,0.57,0.14,,,,
1.00004E+12,32,12,1,3,1,5/31/2020,19,MJN,Abbott Stage2,MJN,High School,Ontario,Self Enrolled,650,Stage 3,,,0.75,0.25,,,,
1.00004E+12,31,32,1,3,1,5/31/2020,11,Abbott,Abbott Stage1,MJN,High School,Alberta,Self Enrolled,-195,Stage 0,,,0,0,0,0,,
1.00004E+12,11,12,3,3,2,8/31/2020,20,MJN,MJN Stage1,Others,High School,Prince Edward Island,Self Enrolled,17,Stage 1,,,0.18,0,0.29,0,1,
1.00004E+12,31,32,1,3,1,5/31/2020,19,Abbott,Abbott Stage1,MJN,High School,Ontario,Self Enrolled,-155,Stage 0,,,0,0,,,,
1.00004E+12,13,32,3,2,1,2/29/2020,19,Abbott,MJN Solutions,Others,Elementary School,Ontario,Self Enrolled,26,Stage 1,,,0,0,,,,
1.00004E+12,52,62,3,2,2,5/31/2020,19,President's Choice,Parent's Choice Stage 2,Others,Elementary School,Ontario,Self Enrolled,-248,Stage 0,,,0,0,,,1,
1.00004E+12,12,98,1, ,2,2/28/2021,12,Others,MJN Stage2,MJN,Others,British Columbia,Self Enrolled,-89,Stage 0,,,0.79,0.04,,,,
1.00004E+12,21,52,1,2,3,2/29/2020,12,Parent's Choice,Nestle Stage 1,MJN,Elementary School,British Columbia,Self Enrolled,-163,Stage 0,,,0,0,,,,
1.00004E+12,31,32,1,3,1,5/31/2020,11,Abbott,Abbott Stage1,MJN,High School,Alberta,Self Enrolled,109,Stage 1,,,0,0,,,0,
1.00004E+12,21,52,1,3,1,2/29/2020,19,Parent's Choice,Nestle Stage 1,MJN,High School,Ontario,Self Enrolled,-118,Stage 0,,,0,0,,,,
1.00004E+12,13,32,3,1,1,5/31/2020,21,Abbott,MJN Solutions,Others,Elementary School,Quebec,Others,-158,Stage 0,,,0.38,0,,,,
1.00004E+12,32,22,1,2,1,5/31/2020,19,Nestle,Abbott Stage2,MJN,Elementary School,Ontario,Self Enrolled,-39,Stage 0,,,0,0,,,0,
1.00004E+12,31,32,3,2,1,5/31/2020,19,Abbott,Abbott Stage1,Others,Elementary School,Ontario,Self Enrolled,-223,Stage 0,,,0,0,,,0,
1.00004E+12,11,12,9,3,1,5/31/2020,21,MJN,MJN Stage1,Others,High School,Quebec,Self Enrolled,-138,Stage 0,,,0.88,0,,,,
1.00004E+12,21,22,2,2,1,2/29/2020,21,Nestle,Nestle Stage 1,Others,Elementary School,Quebec,Self Enrolled,-172,Stage 0,,,0,0,,,,
1.00004E+12,13,12,1,3,1,2/29/2020,19,MJN,MJN Solutions,MJN,High School,Ontario,Self Enrolled,-43,Stage 0,,,0.2,0,,,,
1.00004E+12,11,12,1,1,1,2/29/2020,12,MJN,MJN Stage1,MJN,Elementary School,British Columbia,Self Enrolled,-62,Stage 0,,,0,0,,,,
1.00004E+12,11,12,1,2,1,5/31/2020,12,MJN,MJN Stage1,MJN,Elementary School,British Columbia,Self Enrolled,-36,Stage 0,,,0.43,0.14,,,,
1.00004E+12,21,22,3,3,2,8/31/2020,21,Nestle,Nestle Stage 1,Others,High School,Quebec,Self Enrolled,233,Stage 2,,,0.13,0,,,,
1.00004E+12,41,12,1,3,2,5/31/2020,19,MJN,Kirkland Stage 1,MJN,High School,Ontario,Self Enrolled,-124,Stage 0,,,0,0,,,,
1.00004E+12,31,32,1,3,1,2/29/2020,19,Abbott,Abbott Stage1,MJN,High School,Ontario,CoReg,-182,Stage 0,,,0,0,,,,
1.00004E+12,13,12,1,3,1,8/31/2020,19,MJN,MJN Solutions,MJN,High School,Ontario,Self Enrolled,-194,Stage 0,,,0.07,0.05,,,,
1.00004E+12,21,22,2, ,1,5/31/2020,21,Nestle,Nestle Stage 1,Others,Others,Quebec,Self Enrolled,-174,Stage 0,,,0.04,0.04,,,,
1.00004E+12,21,22,1,1,1,2/29/2020,12,Nestle,Nestle Stage 1,MJN,Elementary School,British Columbia,Self Enrolled,-230,Stage 0,,,0,0,,,0,
1.00004E+12,31,32,1,2,1,5/31/2020,19,Abbott,Abbott Stage1,MJN,Elementary School,Ontario,Self Enrolled,-196,Stage 0,,,0,0,,,0,
1.00004E+12,62,52,1,3,1,8/31/2020,12,Parent's Choice,,MJN,High School,British Columbia,CoReg,-202,Stage 0,,,0.44,0.11,,,1,
1.00004E+12,11,12,9,1,1,5/31/2020,21,MJN,MJN Stage1,Others,Elementary School,Quebec,Self Enrolled,-250,Stage 0,,,0.15,0,0,0,,
1.00004E+12,31,32,1,3,2,5/31/2020,12,Abbott,Abbott Stage1,MJN,High School,British Columbia,Self Enrolled,-140,Stage 0,,,0.29,0.07,,,,
1.00004E+12,51,52,1,2,1,2/29/2020,19,Parent's Choice,Parent's Choice Stage 1,MJN,Elementary School,Ontario,Self Enrolled,-43,Stage 0,,,,,,,,
1.00004E+12,21,22,1,3,2,8/31/2020,13,Nestle,Nestle Stage 1,MJN,High School,Manitoba,Self Enrolled,863,Stage 3,,,0,0,,,0,
1.00004E+12,22,32,1,1, ,5/31/2020,12,Abbott,Nestle Stage 2,MJN,Elementary School,British Columbia,Self Enrolled,34,Stage 1,,,0,0.17,,,,
1.00004E+12,51,52,2,1,1,11/30/2020,21,Parent's Choice,Parent's Choice Stage 1,Others,Elementary School,Quebec,Self Enrolled,-376,Stage 0,0,0,0.22,0.03,0.2,0,0,0
1.00004E+12,31,32,1,3,2,11/30/2020,19,Abbott,Abbott Stage1,MJN,High School,Ontario,Self Enrolled,-5,Stage 0,,,0,0,,,0,
1.00004E+12,13,32,1,3,1,5/31/2020,19,Abbott,MJN Solutions,MJN,High School,Ontario,Self Enrolled,-133,Stage 0,,,0,0,,,,
1.00004E+12,11,12,1,3,3,5/31/2020,11,MJN,MJN Stage1,MJN,High School,Alberta,Self Enrolled,-230,Stage 0,,,0.5,0,,,1,
1.00004E+12,11,12,1,3,1,5/31/2020,13,MJN,MJN Stage1,MJN,High School,Manitoba,Self Enrolled,103,Stage 1,,,0,0,,,1,
1.00004E+12,52,22,1,1,1,5/31/2020,11,Nestle,Parent's Choice Stage 2,MJN,Elementary School,Alberta,Self Enrolled,-49,Stage 0,,,0.33,0.17,,,0,
1.00004E+12,11,12,1,1,3,2/29/2020,12,MJN,MJN Stage1,MJN,Elementary School,British Columbia,Self Enrolled,-142,Stage 0,,,0.08,0,,,,
1.00004E+12,11,12,1,3,1,2/29/2020,12,MJN,MJN Stage1,MJN,High School,British Columbia,Self Enrolled,-9,Stage 0,,,0.06,0,,,,
1.00004E+12,21,22,3,1,1,2/29/2020,21,Nestle,Nestle Stage 1,Others,Elementary School,Quebec,Self Enrolled,-195,Stage 0,,,0,0,,,0,
1.00004E+12,21,22,1,2,1,2/29/2020,19,Nestle,Nestle Stage 1,MJN,Elementary School,Ontario,Self Enrolled,-185,Stage 0,,,0.08,0,,,0,
1.00004E+12,21,22,1,3,2,2/28/2021,21,Nestle,Nestle Stage 1,MJN,High School,Quebec,Self Enrolled,-111,Stage 0,0,0,0.05,0.01,,,,
1.00005E+12,11,12,1,3,1,2/29/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,26,Stage 1,,,0.5,0,,,,
1.00005E+12,31,32,1,3,3,5/31/2020,19,Abbott,Abbott Stage1,MJN,High School,Ontario,Self Enrolled,-214,Stage 0,,,0,0,0,0,0,0
1.00005E+12,21,22,3,3,2,5/31/2020,19,Nestle,Nestle Stage 1,Others,High School,Ontario,Self Enrolled,-191,Stage 0,,,0.21,0,,,0,
1.00005E+12,61,62,1,3,1,5/31/2020,19,President's Choice,President's Choice Stage 2,MJN,High School,Ontario,Self Enrolled,-61,Stage 0,,,0.25,0.25,,,,
1.00005E+12,12,12,1,2,2,5/31/2020,19,MJN,MJN Stage2,MJN,Elementary School,Ontario,Self Enrolled,-187,Stage 0,,,0,0,,,1,
1.00005E+12,21,22,1, ,1,5/31/2020,19,Nestle,Nestle Stage 1,MJN,Others,Ontario,Self Enrolled,-238,Stage 0,,,0,0,,,0,
1.00005E+12,21,22,1,2,1,11/30/2020,11,Nestle,Nestle Stage 1,MJN,Elementary School,Alberta,Self Enrolled,-55,Stage 0,,,0.04,0,,,0,
1.00005E+12,51,52,1,3,3,5/31/2020,11,Parent's Choice,Parent's Choice Stage 1,MJN,High School,Alberta,Self Enrolled,-146,Stage 0,,,0.13,0,,,1,
1.00005E+12,21,22,3,2,2,5/31/2020,19,Nestle,Nestle Stage 1,Others,Elementary School,Ontario,Self Enrolled,-122,Stage 0,,,0.6,0,,,0,
1.00005E+12,21,12,1,3,1,5/31/2020,11,MJN,Nestle Stage 1,MJN,High School,Alberta,Self Enrolled,-131,Stage 0,,,0.17,0,,,0,
1.00005E+12,31,32,3,2,1,5/31/2020,21,Abbott,Abbott Stage1,Others,Elementary School,Quebec,Self Enrolled,-262,Stage 0,,,0,0,,,0,
1.00005E+12,51,62, ,2,2,5/31/2020,19,President's Choice,Parent's Choice Stage 1,Others,Elementary School,Ontario,Self Enrolled,-43,Stage 0,,,0,0,,,0,
1.00005E+12,21,22,1,3,1,5/31/2020,16,Nestle,Nestle Stage 1,MJN,High School,Nova Scotia,Self Enrolled,-80,Stage 0,,,0.03,0,,,1,
1.00005E+12,11,12,3,3,3,5/31/2020,19,MJN,MJN Stage1,Others,High School,Ontario,Self Enrolled,-88,Stage 0,,,0.15,0.15,,,,
1.00005E+12,31,32,2,3,2,2/29/2020,21,Abbott,Abbott Stage1,Others,High School,Quebec,Self Enrolled,-24,Stage 0,,,0.25,0,,,,
1.00005E+12,11,12,3,3,1,2/29/2020,19,MJN,MJN Stage1,Others,High School,Ontario,Self Enrolled,-163,Stage 0,0,0,0.08,0,0.11,0,0.5,0.5
1.00005E+12,11,12,1,2,1,2/29/2020,19,MJN,MJN Stage1,MJN,Elementary School,Ontario,Self Enrolled,7,Stage 1,,,0,0,,,,
1.00005E+12,31,32,3,2, ,5/31/2020,19,Abbott,Abbott Stage1,Others,Elementary School,Ontario,Self Enrolled,35,Stage 1,,,0,0,,,,
